Country_Name,Country_Code,Year,GDP_per_capita,GDP_per_capita_growth,GDP_per_capita_PPP,Next_5_years_GDP_per_capita_PPP ,Improved_water_source_percernt_of_rural_population_with_access,Patent_applications_residents,Population,Life_expectancy_years,Patent_applications_per_million_people
Georgia,GEO,2011,3725.063221,8.632696816,7315.090898,9996.935415,95.1,138,3875000,72.53617073,35.61290323
Greece,GRC,1990,9600.18513,-1.052232898,13290.18183,15398.59385,92.6,241,10196792,76.93902439,23.63488438
Greece,GRC,1991,10188.36978,1.869834449,13989.3086,16130.08354,92.9,188,10319927,77.13658537,18.21718313
Greece,GRC,1992,11176.45844,-0.066299349,14298.74248,17142.15961,93.3,222,10399061,77.38292683,21.34808133
Greece,GRC,1993,10401.98299,-2.177150488,14320.23047,18015.1668,93.7,221,10460415,77.3902439,21.12726885
Greece,GRC,1994,11091.28386,1.490558959,14842.96948,18464.7321,94.1,267,10512922,77.63902439,25.3973158
Greece,GRC,1995,12959.32432,1.623825193,15398.59385,19503.87943,94.4,266,10562153,77.58536585,25.18425931
Greece,GRC,1996,13749.11515,2.409843034,16130.08354,21011.65923,94.8,267,10608800,77.68536585,25.16778523
Greece,GRC,1997,13427.83249,3.97008195,17142.15961,22615.93565,95.2,293,10661259,78.13658537,27.48268286
Greece,GRC,1998,13472.13764,3.32069947,18015.1668,23868.73321,95.5,276,10720509,77.83902439,25.74504625
Greece,GRC,1999,13245.18946,2.6780997,18464.7321,25455.24812,95.9,290,10761698,77.98780488,26.94742038
Greece,GRC,2000,12042.95373,3.495563615,19503.87943,25577.52408,96.3,306,10805808,77.88780488,28.31810449
Greece,GRC,2001,12538.17883,3.591652802,21011.65923,28535.92343,96.7,385,10862132,78.38780488,35.44423876
Greece,GRC,2002,14110.31339,3.542622806,22615.93565,29280.43976,97,376,10902022,78.64146341,34.48901497
Greece,GRC,2003,18477.57841,5.542360849,23868.73321,30856.01183,97.4,393,10928070,78.84146341,35.96243435
Greece,GRC,2004,21955.10409,4.801378733,25455.24812,30396.43136,97.8,379,10955141,79.03902439,34.59562958
Greece,GRC,2005,22551.73574,0.304568132,25577.52408,28202.83336,98.1,462,10987314,79.23902439,42.04849338
Greece,GRC,2006,24801.15781,5.335601875,28535.92343,26141.31959,98.5,532,11020362,79.43902439,48.27427629
Greece,GRC,2007,28827.32636,3.010984003,29280.43976,25284.46408,98.9,575,11048473,79.43902439,52.04339097
Greece,GRC,2008,31997.28201,-0.599389804,30856.01183,26097.8719,99.3,628,11077841,79.93902439,56.68974668
Greece,GRC,2009,29710.9703,-4.552117255,30396.43136,26430.55102,99.6,698,11107017,80.18780488,62.84315582
Greece,GRC,2010,26917.75898,-5.600777667,28202.83336,26357.93796,100,728,11121341,80.38780488,65.45973188
Greece,GRC,2011,25916.29353,-8.997955016,26141.31959,26783.02457,100,721,11104899,80.73170732,64.92629964
Guatemala,GTM,1990,825.8073881,0.728084588,3296.802127,4081.59352,67.5,27,9263813,62.26378049,2.914566604
Guatemala,GTM,1991,991.8622727,1.259442396,3449.439983,4183.304055,68.3,31,9483270,62.79914634,3.268914625
Guatemala,GTM,1992,1075.428217,2.405702984,3612.946639,4342.312149,69.1,27,9708544,63.34826829,2.781055532
Guatemala,GTM,1993,1147.026435,1.520515349,3755.150552,4506.850427,70,40,9938692,63.91168293,4.024674474
Guatemala,GTM,1994,1276.332727,1.644625019,3898.137586,4645.985098,70.8,21,10172297,64.48692683,2.064430482
Guatemala,GTM,1995,1408.03218,2.567029178,4081.59352,4811.825621,71.7,32,10408489,65.0665122,3.074413587
Guatemala,GTM,1996,1472.276954,0.654431566,4183.304055,4920.475036,72.5,22,10646674,65.64441463,2.066373029
Guatemala,GTM,1997,1633.972624,2.05435293,4342.312149,5068.519243,73.4,36,10887634,66.21209756,3.306503507
Guatemala,GTM,1998,1742.081129,2.674900133,4506.850427,5176.763606,74.2,26,11133501,66.76146341,2.335294172
Guatemala,GTM,1999,1608.69289,1.533394146,4645.985098,5359.66911,75,28,11387203,67.28346341,2.458900575
Guatemala,GTM,2000,1655.596261,1.265234415,4811.825621,5582.008758,75.9,54,11650743,67.77102439,4.634897534
Guatemala,GTM,2001,1568.376276,-0.020467844,4920.475036,5926.81529,76.7,30,11924946,68.21658537,2.515734662
Guatemala,GTM,2002,1701.771491,1.451333725,5068.519243,6324.938786,77.6,8,12208848,68.62112195,0.655262478
Guatemala,GTM,2003,1753.349471,0.138797076,5176.763606,6515.057583,78.4,6,12500478,68.99109756,0.479981646
Guatemala,GTM,2004,1872.737083,0.762513622,5359.66911,6456.221896,79.2,9,12796925,69.3314878,0.703293955
Guatemala,GTM,2005,2077.83438,0.901731159,5582.008758,6578.247295,80.1,17,13096028,69.65434146,1.298103517
Guatemala,GTM,2006,2256.56724,3.012292536,5926.81529,6844.49564,80.9,28,13397008,69.97568293,2.090018906
Guatemala,GTM,2007,2489.955836,3.950844206,6324.938786,7026.193874,81.8,9,13700286,70.30558537,0.656920593
Guatemala,GTM,2008,2794.221809,1.024157493,6515.057583,7249.278756,82.6,5,14006366,70.65104878,0.356980533
Guatemala,GTM,2009,2635.753474,-1.649976677,6456.221896,7529.072332,83.5,7,14316208,71.01260976,0.488956293
Guatemala,GTM,2010,2825.52407,0.660625514,6578.247295,7764.773594,84.3,7,14630417,71.38621951,0.478455262
Guatemala,GTM,2011,3187.845296,1.942669186,6844.49564,7946.771619,85.1,4,14948919,71.75885366,0.267577876
High income,HIC,1990,18946.60021,2.455496528,18272.57133,22341.36944,96.30331593,524744,997353719,75.4316392,526.1363045
High income,HIC,1991,19872.37678,0.673375489,19050.49086,23328.12559,95.1248561,528838,1005572310,75.60488009,525.9074805
High income,HIC,1992,21245.61337,1.427655215,19813.51838,24378.53896,95.2650657,547293,1011955640,75.86152449,540.8270663
High income,HIC,1993,21273.48397,0.534580864,20434.48877,25184.27627,95.41591944,558260,1019867916,75.9429343,547.3846086
High income,HIC,1994,22637.05009,2.433031372,21412.85392,26227.27791,95.5604451,560824,1027255148,76.22719931,545.9442098
High income,HIC,1995,24920.7219,2.001735609,22341.36944,27873.13993,95.6916987,617681,1036155042,76.29244528,596.1279683
High income,HIC,1996,24969.71076,2.270945037,23328.12559,28821.07238,95.89023711,626692,1043361631,76.66644073,600.6469678
High income,HIC,1997,24396.63598,2.630236387,24378.53896,29733.50427,96.07553914,644687,1050343650,76.99918603,613.7867354
High income,HIC,1998,24321.11379,2.04976531,25184.27627,30724.28098,96.26095016,656150,1057108848,77.18360612,620.7024009
High income,HIC,1999,25391.17838,2.629482984,26227.27791,32445.67472,96.44920013,688987,1063829397,77.33820884,647.6480176
High income,HIC,2000,25755.80633,3.39998999,27873.13993,34013.74084,96.62124984,753071,1070496404,77.61678269,703.4783089
High income,HIC,2001,25340.82135,0.818563576,28821.07238,36181.55313,96.79239341,753287,1077634323,77.91327513,699.0191236
High income,HIC,2002,26235.64002,0.866165119,29733.50427,37917.09784,96.95930623,742170,1084822379,78.05537314,684.1396475
High income,HIC,2003,29221.5162,1.451618766,30724.28098,38827.97134,97.12555005,753110,1091996228,78.1797977,689.6635544
High income,HIC,2004,32304.08871,2.573960925,32445.67472,37790.56053,97.28418868,780562,1099536199,78.60094158,709.901139
High income,HIC,2005,33920.88413,2.025947395,34013.74084,39222.34208,97.46014074,813438,1107240168,78.69842454,734.6536221
High income,HIC,2006,35531.33586,2.237337697,36181.55313,40781.63557,97.63556981,809944,1115520890,79.00269464,726.0679807
High income,HIC,2007,38531.31193,1.786116052,37917.09784,41901.01485,97.80473194,828879,1124299890,79.23508611,737.2401326
High income,HIC,2008,40584.10079,-0.521031035,38827.97134,43315.69348,97.97297697,814450,1133634254,79.38339134,718.4415936
High income,HIC,2009,37756.6082,-4.12161718,37790.56053,44585.10191,98.05910107,771339,1141985286,79.66030739,675.4368988
High income,HIC,2010,39310.39722,2.266711033,39222.34208,45757.97995,98.16435962,787003,1149511694,79.84218174,684.6411429
High income,HIC,2011,42219.06666,1.339513464,40781.63557,46704.30331,98.25825216,796148,1154998991,80.08194663,689.3062299
Croatia,HRV,1996,5268.805674,9.996505817,8795.484832,11325.55622,96.3,259,4494000,72.36536585,57.63239875
Croatia,HRV,1997,5210.430239,4.826063132,9367.574066,12283.77787,96.3,273,4572000,72.49512195,59.71128609
Croatia,HRV,1998,5650.332016,3.468677964,9829.241767,13121.79532,96.3,267,4501000,72.31707317,59.32015108
Croatia,HRV,1999,5135.473341,-2.088424564,9748.725407,14097.55075,96.3,246,4554000,72.64195122,54.01844532
Croatia,HRV,2000,4919.628069,6.768454036,10746.62426,14859.28942,96.3,337,4426000,72.80780488,76.14098509
Croatia,HRV,2001,5245.421419,3.108259847,11325.55622,16934.74979,96.3,362,4440000,74.51292683,81.53153153
Croatia,HRV,2002,6053.716037,5.246474529,12283.77787,18770.86955,96.6,328,4440000,74.71731707,73.87387387
Croatia,HRV,2003,7805.881418,5.557907035,13121.79532,20247.00223,96.8,387,4440000,74.61390244,87.16216216
Croatia,HRV,2004,9365.742468,4.106258043,14097.55075,19470.59051,97.1,385,4439000,75.5202439,86.73124578
Croatia,HRV,2005,10224.24059,4.093491613,14859.28942,19205.43736,97.4,363,4442000,75.24463415,81.71994597
Croatia,HRV,2006,11363.41845,4.832321383,16934.74979,20704.30871,97.6,317,4440000,75.83682927,71.3963964
Croatia,HRV,2007,13546.69872,5.244820133,18770.86955,21132.99584,97.9,344,4436000,75.70560976,77.54733995
Croatia,HRV,2008,15893.86056,2.08770158,20247.00223,21681.08566,98.1,330,4434508,75.91219512,74.41637268
Croatia,HRV,2009,14157.14416,-7.270236556,19470.59051,21980.93429,98.4,250,4429078,76.16829268,56.44515631
Croatia,HRV,2010,13505.74586,-1.449883527,19205.43736,22488.74622,98.6,257,4417781,76.47560976,58.17400183
Croatia,HRV,2011,14539.18421,2.913909043,20704.30871,23596.24491,98.9,230,4280622,76.77560976,53.73050926
Hungary,HUN,1992,3724.05886,-3.026235553,8215.468108,9792.323202,92.8,1497,10369341,69.11707317,144.3679015
Hungary,HUN,1993,3862.530005,-0.462665221,8372.021119,10377.73894,93.2,1139,10357523,69.10121951,109.9683776
Hungary,HUN,1994,4161.029843,3.088168308,8814.233067,10873.54591,93.6,1162,10343355,69.4697561,112.3426586
Hungary,HUN,1995,4481.414063,1.630917597,9144.820653,11843.46202,94.1,1096,10328965,69.79170732,106.109373
Hungary,HUN,1996,4513.344519,0.17751252,9316.662937,13230.65451,94.5,803,10311238,70.32878049,77.87619683
Hungary,HUN,1997,4584.646592,3.51419084,9792.323202,14516.15372,94.9,737,10290486,70.70243902,71.61955227
Hungary,HUN,1998,4739.817329,4.46171335,10377.73894,15417.62289,95.4,690,10266570,70.55780488,67.20842501
Hungary,HUN,1999,4793.609917,3.497702593,10873.54591,16198.91678,95.8,729,10237530,70.67707317,71.20858254
Hungary,HUN,2000,4623.406712,4.473366941,11843.46202,17014.32672,96.2,810,10210971,71.24634146,79.32644212
Hungary,HUN,2001,5270.805364,4.012410682,13230.65451,18230.03521,96.7,919,10187576,72.24878049,90.20791599
Hungary,HUN,2002,6650.644003,4.801061871,14516.15372,18933.88843,97.1,842,10158608,72.34878049,82.8853717
Hungary,HUN,2003,8396.253023,4.125570688,15417.62289,20586.08921,97.5,756,10129552,72.3,74.63311309
Hungary,HUN,2004,10259.52606,5.238170137,16198.91678,20573.3759,98,748,10107146,72.64878049,74.00704413
Hungary,HUN,2005,11161.72441,4.59069588,17014.32672,21466.57422,98.4,705,10087065,72.64878049,69.89148974
Hungary,HUN,2006,11398.76584,4.017592275,18230.03521,22729.18447,98.8,718,10071370,73.09756098,71.29119474
Hungary,HUN,2007,13842.60549,0.604078505,18933.88843,22997.74493,99.2,689,10055780,73.15121951,68.51780767
Hungary,HUN,2008,15669.25929,1.066013616,20586.08921,24366.36598,99.7,683,10038188,73.70243902,68.04016821
Hungary,HUN,2009,12967.16543,-6.418780943,20573.3759,25494.30578,100,757,10022650,73.90487805,75.52892698
Hungary,HUN,2010,13025.53379,0.904899695,21466.57422,26436.2078,100,649,10000023,74.20731707,64.89985073
Hungary,HUN,2011,14048.87958,2.028121452,22729.18447,26680.5941,100,662,9971727,74.85853659,66.38769794
IBRD only,IBD,1990,992.9112066,0.304970683,2810.453994,3435.235739,62.6083193,20811,3468363155,65.44175898,6.000236731
IBRD only,IBD,1991,1053.145807,-0.57091672,2892.909046,3637.962971,63.77791542,21197,3524156900,65.69053252,6.01477193
IBRD only,IBD,1992,1033.023701,-0.547494771,2978.624965,3836.846899,64.9370857,63149,3578122909,65.89395483,17.64863913
IBRD only,IBD,1993,1092.195185,1.466509544,3149.382905,3917.167536,66.12547713,67381,3631077834,66.08293835,18.55674901
IBRD only,IBD,1994,1179.404913,1.16247098,3277.98006,4083.657676,67.4609886,53732,3683170309,66.33513452,14.58851899
IBRD only,IBD,1995,1305.946764,2.361275024,3435.235739,4364.182312,68.64599514,48256,3734660463,66.62247192,12.92112107
IBRD only,IBD,1996,1405.982221,3.424253232,3637.962971,4579.866214,69.7874121,49616,3785506609,66.96143127,13.10683222
IBRD only,IBD,1997,1468.377276,3.686321776,3836.846899,4803.094821,70.97601954,47784,3836417837,67.31870138,12.45536905
IBRD only,IBD,1998,1408.399159,0.619957093,3917.167536,5135.060481,72.16397041,51300,3886504193,67.65182869,13.19952262
IBRD only,IBD,1999,1351.000344,1.895311464,4083.657676,5633.159349,73.35415565,57242,3935412182,67.93842026,14.54536332
IBRD only,IBD,2000,1451.116723,4.403650736,4364.182312,6195.720135,74.50538214,72144,3982443142,68.25188245,18.11551287
IBRD only,IBD,2001,1453.762199,2.135615565,4579.866214,6933.465008,75.66004091,80652,4028377292,68.57579036,20.02096481
IBRD only,IBD,2002,1460.104861,2.946645247,4803.094821,7695.794648,76.8459716,85212,4073362380,68.87857596,20.91932709
IBRD only,IBD,2003,1630.905481,4.215012987,5135.060481,8318.146843,78.03002803,104684,4118095711,69.18160353,25.42048737
IBRD only,IBD,2004,1919.538846,6.56514794,5633.159349,8578.698376,79.17119056,117376,4162639289,69.49764255,28.19749487
IBRD only,IBD,2005,2269.875443,5.94818087,6195.720135,9287.232289,80.34508081,148015,4207162999,69.78631275,35.18166518
IBRD only,IBD,2006,2663.014106,6.971498357,6933.465008,10057.14435,81.50896816,183589,4251352513,70.11443797,43.18366906
IBRD only,IBD,2007,3280.226277,7.717866815,7695.794648,10645.08027,82.73141503,221447,4295109674,70.42523948,51.5579384
IBRD only,IBD,2008,3900.96705,4.580838858,8318.146843,11235.46303,83.82014238,268272,4339073871,70.71417844,61.82701838
IBRD only,IBD,2009,3747.014583,1.069438761,8578.698376,11856.01422,84.98793621,299068,4383580939,71.02548525,68.22458719
IBRD only,IBD,2010,4506.611248,6.410551668,9287.232289,12312.92382,86.13573784,368760,4427798045,71.30696304,83.2829312
IBRD only,IBD,2011,5278.635447,5.092050072,10057.14435,12873.15879,87.2848353,490951,4472295862,71.60250652,109.7760558
IDA & IBRD total,IBT,1990,870.8612435,0.227384208,2507.694127,3015.876458,59.1985126,20935,4310509136,63.1554121,4.856734863
IDA & IBRD total,IBT,1991,917.8430083,-0.766093052,2576.896301,3184.908046,60.02053004,21362,4389375611,63.37235277,4.866751423
IDA & IBRD total,IBT,1992,896.4686642,-0.786266853,2645.534734,3345.594667,60.99706023,63372,4466925145,63.54476098,14.18694022
IDA & IBRD total,IBT,1993,938.4603941,1.133117259,2782.900228,3410.50465,61.90748721,69868,4543801237,63.71087907,15.37655288
IDA & IBRD total,IBT,1994,1002.35485,0.858806713,2886.054522,3544.742597,63.0357134,55465,4620029667,63.93012328,12.00533416
IDA & IBRD total,IBT,1995,1109.420564,2.081372684,3015.876458,3773.790149,64.05628435,50169,4695886903,64.18125386,10.68360483
IDA & IBRD total,IBT,1996,1192.3209,3.184122338,3184.908046,3951.057138,65.05796301,51309,4771331934,64.4775484,10.75360103
IDA & IBRD total,IBT,1997,1240.40434,3.326736526,3345.594667,4128.877299,66.08662275,49480,4847036638,64.7960531,10.20829915
IDA & IBRD total,IBT,1998,1188.678812,0.46651312,3410.50465,4400.750568,67.11877828,52780,4922022165,65.09081405,10.72323493
IDA & IBRD total,IBT,1999,1141.415449,1.632240361,3544.742597,4825.977525,68.15119657,58619,4996027951,65.35849501,11.73312091
IDA & IBRD total,IBT,2000,1224.067068,4.030634704,3773.790149,5286.003697,69.15130627,73673,5068859280,65.65701,14.53443387
IDA & IBRD total,IBT,2001,1219.792202,1.917715216,3951.057138,5884.336355,70.1464633,82491,5141153664,65.96854865,16.04523136
IDA & IBRD total,IBT,2002,1226.173503,2.617520082,4128.877299,6498.234138,71.14927622,86779,5213009069,66.27287383,16.64662364
IDA & IBRD total,IBT,2003,1366.000762,3.944299257,4400.750568,6991.893382,72.14654845,106671,5285116716,66.58788359,20.1832818
IDA & IBRD total,IBT,2004,1600.643645,6.531678697,4825.977525,7198.245781,73.10749243,118524,5357527608,66.92221269,22.12289113
IDA & IBRD total,IBT,2005,1883.294225,5.558988022,5286.003697,7755.026457,74.09486049,149161,5430388379,67.24279352,27.46783279
IDA & IBRD total,IBT,2006,2205.041879,6.575400718,5884.336355,8354.002962,75.06711421,184664,5503417422,67.59903674,33.5544237
IDA & IBRD total,IBT,2007,2696.938891,7.254543923,6498.234138,8813.711905,76.0742751,222516,5576571343,67.94414797,39.90193729
IDA & IBRD total,IBT,2008,3197.807687,4.246448104,6991.893382,9279.450342,76.99449957,269618,5650516692,68.27134744,47.71563641
IDA & IBRD total,IBT,2009,3065.295447,0.950352218,7198.245781,9768.892268,77.97352967,300125,5725606720,68.61169322,52.41802566
IDA & IBRD total,IBT,2010,3688.144248,5.99210112,7755.026457,10115.44733,78.92953951,370080,5801348625,68.92197931,63.79206352
IDA & IBRD total,IBT,2011,4295.095344,4.66331249,8354.002962,10537.78622,79.82652331,492069,5877978113,69.23511107,83.71398983
Indonesia,IDN,1991,631.7004457,5.070917467,3245.683914,4741.78854,61.4,34,184615979,63.61629268,0.184166074
Indonesia,IDN,1992,681.8428679,4.71082316,3476.054747,4977.128221,62.2,67,187766086,63.97426829,0.356826951
Indonesia,IDN,1993,827.782351,4.759344594,3728.132791,4309.335926,63,38,190879523,64.32829268,0.199078452
Indonesia,IDN,1994,912.0724734,5.840055674,4029.830919,4348.656205,63.7,29,193945272,64.67385366,0.149526718
Indonesia,IDN,1995,1026.270493,6.564723759,4383.94503,4601.849337,64.5,61,196957849,65.00187805,0.309710937
Indonesia,IDN,1996,1137.332724,6.223425763,4741.78854,4810.755645,65.2,40,199914831,65.30582927,0.200085205
Indonesia,IDN,1997,1063.712266,3.196881072,4977.128221,5033.949128,66,79,202826465,65.58217073,0.389495523
Indonesia,IDN,1998,463.9685753,-14.34677794,4309.335926,5305.683329,66.7,93,205715544,65.82939024,0.452080568
Indonesia,IDN,1999,671.107022,-0.608564844,4348.656205,5647.24128,67.5,152,208612556,66.04946341,0.728623449
Indonesia,IDN,2000,780.0920744,3.467897895,4601.849337,6076.577888,68.2,157,211540429,66.24687805,0.742174915
Indonesia,IDN,2001,747.9817455,2.21034398,4810.755645,6517.949093,69,212,214506502,66.43012195,0.98831503
